Event	ID	Name			Wwise Object Path	Notes
	129866204	Play_Reroll			\Default Work Unit\Play_Reroll	
	156049301	Play_Reaction_Angry			\Default Work Unit\Play_Reaction_Angry	
	179339766	Play_Recap_Smash			\Default Work Unit\Play_Recap_Smash	
	267911644	Play_Dialogue			\Default Work Unit\Play_Dialogue	
	313177316	Play_Reaction_Baffled			\Default Work Unit\Play_Reaction_Baffled	
	360439834	Play_Reaction_Sweat			\Default Work Unit\Play_Reaction_Sweat	
	478303155	Play_Sale_Success			\Default Work Unit\Play_Sale_Success	
	490390828	Play_Reaction_Enraged			\Default Work Unit\Play_Reaction_Enraged	
	606149837	Play_amb_background_music_01			\Default Work Unit\Play_amb_background_music_01	
	948866160	Play_PopUp			\Default Work Unit\Play_PopUp	
	1028536316	Play_Price_Adjust_Down			\Default Work Unit\Play_Price_Adjust_Down	
	1042987450	Play_Select			\Default Work Unit\Play_Select	
	1061231824	Play_Reaction_Astonished			\Default Work Unit\Play_Reaction_Astonished	
	1330198245	Play_Goal_Fill			\Default Work Unit\Play_Goal_Fill	
	1360393603	Play_Richie_Dialogue			\Default Work Unit\Play_Richie_Dialogue	
	1791468588	Play_Reaction_Happy			\Default Work Unit\Play_Reaction_Happy	
	2498370409	Play_Reaction_Surprised			\Default Work Unit\Play_Reaction_Surprised	
	2547208403	Play_Goal_Complete			\Default Work Unit\Play_Goal_Complete	
	2608693169	Play_Vroom			\Default Work Unit\Play_Vroom	
	2733156247	Play_Price_Adjust_Up			\Default Work Unit\Play_Price_Adjust_Up	
	2973050106	Play_Recap_Woosh			\Default Work Unit\Play_Recap_Woosh	
	3401181452	Play_Recap_Shake			\Default Work Unit\Play_Recap_Shake	
	3548034815	Play_Reaction_Neutral			\Default Work Unit\Play_Reaction_Neutral	
	3614589308	Play_amb_tradingmusic_loop_01			\Default Work Unit\Play_amb_tradingmusic_loop_01	
	3721732298	Play_Customer_Arrive_and_Leave			\Default Work Unit\Play_Customer_Arrive_and_Leave	
	4107060150	Play_Reaction_Diamond			\Default Work Unit\Play_Reaction_Diamond	
	4132380204	Play_Sale_Failure			\Default Work Unit\Play_Sale_Failure	
	4136017490	Play_Confirm			\Default Work Unit\Play_Confirm	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	318037012	sfx_priceselection_adjust_08	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_priceselection_adjust_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Price Adjust Up Sequence Contrainer\sfx_priceselection_adjust_08		84720
	332402968	sfx_priceselection_adjust_05	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_priceselection_adjust_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Price Adjust Up Sequence Contrainer\sfx_priceselection_adjust_05		84720
	336403273	dia_customer_angry_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_angry_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Angry Random Container\dia_customer_angry_03		90208
	342274388	dia_customer_astonished_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_astonished_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Astonished Random Container\dia_customer_astonished_02		73492
	346665921	sfx_priceselection_adjust_04	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_priceselection_adjust_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Price Adjust Up Sequence Contrainer\sfx_priceselection_adjust_04		84720
	360866747	sfx_recap_pricesmash_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_recap_pricesmash_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_recap_pricesmash_01		399032
	365386602	dia_customer_surprised_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_surprised_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Surprised Random Container\dia_customer_surprised_02		188512
	375018695	dia_richie_speaking_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_02		12384
	404470621	dia_richie_speaking_04	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_04		8288
	412703259	dia_customer_surprised_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_surprised_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Surprised Random Container\dia_customer_surprised_03		172796
	413813241	dia_customer_neutral_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_neutral_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Neutral Reaction Random Container_01\dia_customer_neutral_03		85456
	415991419	dia_customer_baffled_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_baffled_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Baffled Random Container\dia_customer_baffled_03		28768
	416452207	dia_richie_speaking_07	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_07		8544
	427114871	dia_customer_speaking_05	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_speaking_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dialogue Sequence Container\Normal Pitch Random Container\dia_customer_speaking_05		13220
	440452360	sfx_van_vroom_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_van_vroom_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_van_vroom_01		864660
	448995588	sfx_menu_popup_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_menu_popup_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_menu_popup_01		13868
	511841410	dia_customer_neutral_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_neutral_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Neutral Reaction Random Container_01\dia_customer_neutral_01		65632
	514066277	dia_customer_enraged_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_enraged_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Enraged Random Container\dia_customer_enraged_02		107580
	525263453	sfx_priceselection_adjust_07	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_priceselection_adjust_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Price Adjust Up Sequence Contrainer\sfx_priceselection_adjust_07		84720
	531086122	dia_customer_speaking_06	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_speaking_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dialogue Sequence Container\Normal Pitch Random Container\dia_customer_speaking_06		28768
	547734136	sfx_sale_failure_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_sale_failure_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_sale_failure_01		325424
	573416213	amb_background_music_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\581415__peanut_shaman__western-bass_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music Sequence Container\amb_background_music_01		12490316
	586849840	amb_tradingmusic_loop_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\RagsAndRichie_v1_LOOP_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\amb_tradingmusic_loop_01		26124192
	591222434	dia_customer_baffled_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_baffled_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Baffled Random Container\dia_customer_baffled_02		84540
	604664771	sfx_priceselection_adjust_09	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_priceselection_adjust_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Price Adjust Up Sequence Contrainer\sfx_priceselection_adjust_09		84720
	613131630	dia_customer_speaking_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_speaking_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dialogue Sequence Container\Normal Pitch Random Container\dia_customer_speaking_02		24672
	632319009	dia_richie_speaking_10	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_10		18508
	633867847	sfx_recap_pricewoosh_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_recap_pricewoosh_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_recap_pricewoosh_01		22052
	640607384	dia_richie_speaking_12	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_12		16480
	648568915	sfx_reroll_click_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_reroll_click_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_reroll_click_01		109444
	648903494	dia_customer_neutral_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_neutral_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Neutral Reaction Random Container_01\dia_customer_neutral_02		38384
	668652792	dia_richie_speaking_05	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_05		8288
	689358051	dia_customer_diamond_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_diamond_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Diamond Random Container\dia_customer_diamond_01		53664
	715405991	dia_richie_speaking_08	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_08		12384
	731924960	dia_customer_enraged_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_enraged_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Enraged Random Container\dia_customer_enraged_01		114784
	738961879	dia_customer_surprised_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_surprised_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Surprised Random Container\dia_customer_surprised_01		95048
	740522142	dia_richie_speaking_06	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_06		15660
	744489605	dia_customer_astonished_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_astonished_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Astonished Random Container\dia_customer_astonished_03		81096
	750203129	sfx_sale_successful_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_sale_successful_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_sale_successful_01		323252
	781970183	dia_customer_sweat_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_sweat_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Sweat Random Container\dia_customer_sweat_02		100320
	789519556	dia_customer_angry_02	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_angry_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Angry Random Container\dia_customer_angry_02		86080
	799440707	dia_customer_angry_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_angry_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Angry Random Container\dia_customer_angry_01		92040
	801931299	dia_customer_speaking_11	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_speaking_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dialogue Sequence Container\Normal Pitch Random Container\dia_customer_speaking_11		36960
	819885387	dia_customer_speaking_04	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_speaking_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dialogue Sequence Container\Normal Pitch Random Container\dia_customer_speaking_04		13512
	819911010	dia_customer_diamond_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_diamond_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Diamond Random Container\dia_customer_diamond_03		46236
	834550077	sfx_customer_leaving_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_customer_leaving_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Customer Arrive and Leave Sequence Container\sfx_customer_leaving_01		286724
	854365620	dia_customer_sweat_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_sweat_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Sweat Random Container\dia_customer_sweat_01		36960
	865982764	dia_richie_speaking_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_01		20576
	871861944	dia_richie_speaking_09	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_09		19464
	878889084	sfx_customer_approaching_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_customer_approaching_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Customer Arrive and Leave Sequence Container\sfx_customer_approaching_01		286724
	890567365	sfx_menu_itemselect_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_menu_itemselect_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_menu_itemselect_01		31844
	914567979	dia_customer_speaking_10	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_speaking_10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dialogue Sequence Container\Normal Pitch Random Container\dia_customer_speaking_10		35672
	960104470	dia_customer_happy_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_happy_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Happy Reaction Random Contrainer\dia_customer_happy_03		188512
	964021052	dia_richie_speaking_11	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_11		20280
	995826382	dia_customer_baffled_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_baffled_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reaction Baffled Random Container\dia_customer_baffled_01		168032
	1019168430	sfx_menu_itemconfirm_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_menu_itemconfirm_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_menu_itemconfirm_01		46224
	1028832474	sfx_goal_fill_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_goal_fill_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_goal_fill_01		183880
	1046644599	sfx_priceselection_adjust_01	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\sfx_priceselection_adjust_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Price Adjust Up Sequence Contrainer\sfx_priceselection_adjust_01		84720
	1051853316	dia_richie_speaking_03	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_richie_speaking_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Richie Dialogue Random Container\dia_richie_speaking_03		24672
	1059746746	dia_customer_speaking_12	D:\UNI\DES310\Builds\Rags-and-Richie\RagsAndRichieAudioEvents\.cache\Windows\SFX\dia_customer_speaking_12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dialogue Sequence Container\Normal Pitch Random Container\dia_customer_speaking_12		33788

